cart_id,user_id,cart_state,total_price
1018259,1018259,1,0
1018260,1018260,1,0
1018262,1018262,1,0
1018265,1018265,1,0
1018269,1018269,1,0
1018270,1018270,1,0
1018273,1018273,1,0
1018275,1018275,1,0
1018278,1018278,1,0
1018286,1018286,1,0
1018288,1018288,1,0
1018291,1018291,1,0
1018295,1018295,1,0
1018297,1018297,1,0
1018303,1018303,1,0
1018305,1018305,1,0
1018306,1018306,1,0
1018307,1018307,1,0
1018309,1018309,1,0
1018316,1018316,1,0
1018317,1018317,1,0
1018318,1018318,1,0
1018320,1018320,1,0
1018324,1018324,1,0
1018330,1018330,1,0
1018331,1018331,1,0
1018332,1018332,1,0
1018343,1018343,1,0
1018344,1018344,1,0
1018347,1018347,1,0
1018348,1018348,1,0
1018349,1018349,1,0
1018350,1018350,1,0
1018354,1018354,1,0
1018360,1018360,1,0
1018361,1018361,1,0
1018362,1018362,1,0
1018364,1018364,1,0
1018366,1018366,1,0
1018367,1018367,1,0
1018372,1018372,1,0
1018373,1018373,1,0
1018375,1018375,1,0
1018380,1018380,1,0
1018381,1018381,1,0
1018382,1018382,1,0
1018383,1018383,1,0
1018386,1018386,1,0
1018388,1018388,1,0
1018391,1018391,1,0
1018392,1018392,1,0
1018397,1018397,1,0
1018400,1018400,1,0
1018401,1018401,1,0
1018403,1018403,1,0
1018410,1018410,1,0
1018414,1018414,1,0
1018418,1018418,1,0
1018422,1018422,1,0
1018424,1018424,1,0
1018425,1018425,1,0
1018426,1018426,1,0
1018429,1018429,1,0
1018432,1018432,1,0
1018436,1018436,1,0
1018439,1018439,1,0
1018440,1018440,1,0
1018442,1018442,1,0
1018443,1018443,1,0
1018445,1018445,1,0
1018448,1018448,1,0
1018449,1018449,1,0
1018456,1018456,1,0
1018465,1018465,1,0
1018482,1018482,1,0
1018489,1018489,1,0
1018498,1018498,1,0
1018507,1018507,1,0
1018512,1018512,1,0
1018522,1018522,1,0
1018523,1018523,1,0
1018527,1018527,1,0
1018529,1018529,1,0
1018535,1018535,1,0
1018540,1018540,1,0
1018546,1018546,1,0
1018547,1018547,1,0
1018552,1018552,1,0
1018555,1018555,1,0
1018556,1018556,1,0
1018569,1018569,1,0
1018574,1018574,1,0
1018583,1018583,1,0
1018584,1018584,1,0
1018585,1018585,1,0
1018586,1018586,1,0
1018588,1018588,1,0
1018590,1018590,1,0
1018593,1018593,1,0
1018595,1018595,1,0
1018596,1018596,1,0
1018600,1018600,1,0
1018601,1018601,1,0
1018617,1018617,1,0
1018621,1018621,1,0
1018622,1018622,1,0
1018624,1018624,1,0
1018627,1018627,1,0
1018629,1018629,1,0
1018630,1018630,1,0
1018631,1018631,1,0
1018635,1018635,1,0
1018637,1018637,1,0
1018639,1018639,1,0
1018640,1018640,1,0
1018642,1018642,1,0
1018643,1018643,1,0
1018647,1018647,1,0
1018650,1018650,1,0
1018651,1018651,1,0
1018652,1018652,1,0
1018653,1018653,1,0
1018659,1018659,1,0
1018661,1018661,1,0
1018662,1018662,1,0
1018665,1018665,1,0
1018667,1018667,1,0
1018669,1018669,1,0
1018671,1018671,1,0
1018672,1018672,1,0
1018686,1018686,1,0
1018690,1018690,1,0
1018692,1018692,1,0
1018693,1018693,1,0
1018696,1018696,1,0
1018700,1018700,1,0
1018701,1018701,1,0
1018703,1018703,1,0
1018704,1018704,1,0
1018705,1018705,1,0
1018707,1018707,1,0
1018709,1018709,1,0
1018712,1018712,1,0
1018713,1018713,1,0
1018714,1018714,1,0
1018718,1018718,1,0
1018719,1018719,1,0
1018720,1018720,1,0
1018721,1018721,1,0
1018725,1018725,1,0
1018726,1018726,1,0
1018730,1018730,1,0
1018736,1018736,1,0
1018737,1018737,1,0
1018738,1018738,1,0
1018745,1018745,1,0
1018746,1018746,1,0
1018747,1018747,1,0
1018748,1018748,1,0
1018749,1018749,1,0
1018750,1018750,1,0
1018751,1018751,1,0
1018754,1018754,1,0
1018761,1018761,1,0
1018762,1018762,1,0
1018763,1018763,1,0
1018765,1018765,1,0
1018766,1018766,1,0
1018767,1018767,1,0
1018771,1018771,1,0
1018772,1018772,1,0
1018773,1018773,1,0
1018774,1018774,1,0
1018775,1018775,1,0
1018776,1018776,1,0
1018781,1018781,1,0
1018784,1018784,1,0
1018788,1018788,1,0
1018790,1018790,1,0
1018802,1018802,1,0
1018806,1018806,1,0
1018809,1018809,1,0
1018810,1018810,1,0
1018817,1018817,1,0
1018820,1018820,1,0
1018827,1018827,1,0
1018828,1018828,1,0
1018829,1018829,1,0
1018835,1018835,1,0
1018836,1018836,1,0
1018840,1018840,1,0
1018841,1018841,1,0
1018847,1018847,1,0
1018852,1018852,1,0
1018857,1018857,1,0
1018858,1018858,1,0
1018863,1018863,1,0
1018865,1018865,1,0
1018872,1018872,1,0
1018874,1018874,1,0
1018876,1018876,1,0
1018878,1018878,1,0
1018886,1018886,1,0
1018888,1018888,1,0
1018890,1018890,1,0
1018892,1018892,1,0
1018899,1018899,1,0
1018900,1018900,1,0
1018909,1018909,1,0
1018910,1018910,1,0
1018913,1018913,1,0
1018914,1018914,1,0
1018917,1018917,1,0
1018919,1018919,1,0
1018920,1018920,1,0
1018921,1018921,1,0
1018923,1018923,1,0
1018924,1018924,1,0
1018929,1018929,1,0
1018930,1018930,1,0
1018931,1018931,1,0
1018936,1018936,1,0
1018939,1018939,1,0
1018942,1018942,1,0
1018944,1018944,1,0
1018948,1018948,1,0
1018950,1018950,1,0
1018952,1018952,1,0
1018955,1018955,1,0
1018958,1018958,1,0
1018960,1018960,1,0
1018961,1018961,1,0
1018965,1018965,1,0
1018966,1018966,1,0
1018967,1018967,1,0
1018969,1018969,1,0
1018970,1018970,1,0
1018974,1018974,1,0
1018975,1018975,1,0
1018978,1018978,1,0
1018979,1018979,1,0
1018980,1018980,1,0
1018981,1018981,1,0
1018982,1018982,1,0
1018983,1018983,1,0
1018991,1018991,1,0
1018993,1018993,1,0
1018995,1018995,1,0
1018997,1018997,1,0
1018999,1018999,1,0
1019002,1019002,1,0
1019003,1019003,1,0
1019004,1019004,1,0
1019007,1019007,1,0
1019009,1019009,1,0
1019019,1019019,1,0
1019020,1019020,1,0
1019025,1019025,1,0
1019031,1019031,1,0
1019033,1019033,1,0
1019035,1019035,1,0
1019037,1019037,1,0
1019046,1019046,1,0
1019048,1019048,1,0
1019052,1019052,1,0
1019053,1019053,1,0
1019062,1019062,1,0
1019063,1019063,1,0
1019064,1019064,1,0
1019069,1019069,1,0
1019070,1019070,1,0
1019073,1019073,1,0
1019074,1019074,1,0
1019075,1019075,1,0
1019076,1019076,1,0
1019077,1019077,1,0
1019079,1019079,1,0
1019083,1019083,1,0
1019089,1019089,1,0
1019092,1019092,1,0
1019093,1019093,1,0
1019098,1019098,1,0
1019101,1019101,1,0
1019110,1019110,1,0
1019111,1019111,1,0
1019112,1019112,1,0
1019114,1019114,1,0
1019115,1019115,1,0
1019118,1019118,1,0
1019121,1019121,1,0
1019122,1019122,1,0
1019124,1019124,1,0
1019125,1019125,1,0
1019126,1019126,1,0
1019129,1019129,1,0
1019132,1019132,1,0
1019135,1019135,1,0
1019138,1019138,1,0
1019139,1019139,1,0
1019143,1019143,1,0
1019144,1019144,1,0
1019150,1019150,1,0
1019155,1019155,1,0
1019161,1019161,1,0
1019162,1019162,1,0
1019168,1019168,1,0
1019170,1019170,1,0
1019171,1019171,1,0
1019175,1019175,1,0
1019176,1019176,1,0
1019177,1019177,1,0
1019179,1019179,1,0
1019180,1019180,1,0
1019181,1019181,1,0
1019184,1019184,1,0
1019189,1019189,1,0
1019190,1019190,1,0
1019192,1019192,1,0
1019196,1019196,1,0
1019197,1019197,1,0
1019198,1019198,1,0
1019199,1019199,1,0
1019201,1019201,1,0
1019202,1019202,1,0
1019203,1019203,1,0
1019205,1019205,1,0
1019209,1019209,1,0
1019211,1019211,1,0
1019213,1019213,1,0
1019215,1019215,1,0
1019217,1019217,1,0
1019219,1019219,1,0
1019221,1019221,1,0
1019223,1019223,1,0
1019224,1019224,1,0
1019231,1019231,1,0
1019233,1019233,1,0
1019237,1019237,1,0
1019238,1019238,1,0
1019247,1019247,1,0
1019251,1019251,1,0
1019261,1019261,1,0
1019263,1019263,1,0
1019264,1019264,1,0
1019265,1019265,1,0
1019267,1019267,1,0
1019270,1019270,1,0
1019271,1019271,1,0
1019273,1019273,1,0
1019274,1019274,1,0
1019275,1019275,1,0
1019284,1019284,1,0
1019286,1019286,1,0
1019287,1019287,1,0
1019292,1019292,1,0
1019293,1019293,1,0
1019294,1019294,1,0
1019297,1019297,1,0
1019299,1019299,1,0
1019300,1019300,1,0
1019301,1019301,1,0
1019305,1019305,1,0
1019314,1019314,1,0
1019315,1019315,1,0
1019320,1019320,1,0
1019322,1019322,1,0
1019328,1019328,1,0
1019329,1019329,1,0
1019331,1019331,1,0
1019333,1019333,1,0
1019334,1019334,1,0
1019339,1019339,1,0
1019340,1019340,1,0
1019342,1019342,1,0
1019343,1019343,1,0
1019347,1019347,1,0
1019352,1019352,1,0
1019353,1019353,1,0
1019358,1019358,1,0
1019360,1019360,1,0
1019368,1019368,1,0
1019370,1019370,1,0
1019371,1019371,1,0
1019372,1019372,1,0
1019373,1019373,1,0
1019374,1019374,1,0
1019378,1019378,1,0
1019380,1019380,1,0
1019384,1019384,1,0
1019386,1019386,1,0
1019387,1019387,1,0
1019396,1019396,1,0
1019404,1019404,1,0
1019405,1019405,1,0
1019407,1019407,1,0
1019413,1019413,1,0
1019415,1019415,1,0
1019419,1019419,1,0
1019422,1019422,1,0
1019424,1019424,1,0
1019430,1019430,1,0
1019431,1019431,1,0
1019432,1019432,1,0
1019433,1019433,1,0
1019434,1019434,1,0
1019436,1019436,1,0
1019440,1019440,1,0
1019445,1019445,1,0
1019447,1019447,1,0
1019448,1019448,1,0
1019454,1019454,1,0
1019455,1019455,1,0
1019468,1019468,1,0
1019470,1019470,1,0
1019471,1019471,1,0
1019474,1019474,1,0
1019475,1019475,1,0
1019485,1019485,1,0
1019486,1019486,1,0
1019488,1019488,1,0
1019489,1019489,1,0
1019492,1019492,1,0
1019497,1019497,1,0
1019502,1019502,1,0
1019503,1019503,1,0
1019507,1019507,1,0
1019509,1019509,1,0
1019516,1019516,1,0
1019519,1019519,1,0
1019521,1019521,1,0
1019523,1019523,1,0
1019524,1019524,1,0
1019526,1019526,1,0
1019528,1019528,1,0
1019529,1019529,1,0
1019530,1019530,1,0
1019533,1019533,1,0
1019537,1019537,1,0
1019538,1019538,1,0
1019541,1019541,1,0
1019545,1019545,1,0
1019547,1019547,1,0
1019552,1019552,1,0
1019554,1019554,1,0
1019558,1019558,1,0
1019573,1019573,1,0
1019574,1019574,1,0
1019579,1019579,1,0
1019580,1019580,1,0
1019584,1019584,1,0
1019589,1019589,1,0
1019590,1019590,1,0
1019592,1019592,1,0
1019594,1019594,1,0
1019596,1019596,1,0
1019598,1019598,1,0
1019600,1019600,1,0
1019603,1019603,1,0
1019605,1019605,1,0
1019609,1019609,1,0
1019616,1019616,1,0
1019622,1019622,1,0
1019623,1019623,1,0
1019626,1019626,1,0
1019628,1019628,1,0
1019633,1019633,1,0
1019634,1019634,1,0
1019637,1019637,1,0
1019639,1019639,1,0
1019643,1019643,1,0
1019644,1019644,1,0
1019648,1019648,1,0
1019649,1019649,1,0
1019650,1019650,1,0
1019655,1019655,1,0
1019658,1019658,1,0
1019669,1019669,1,0
1019673,1019673,1,0
1019675,1019675,1,0
1019676,1019676,1,0
1019681,1019681,1,0
1019683,1019683,1,0
1019686,1019686,1,0
1019692,1019692,1,0
1019696,1019696,1,0
1019698,1019698,1,0
1019702,1019702,1,0
1019707,1019707,1,0
1019714,1019714,1,0
1019723,1019723,1,0
1019726,1019726,1,0
1019734,1019734,1,0
1019737,1019737,1,0
1019741,1019741,1,0
1019742,1019742,1,0
1019749,1019749,1,0
1019750,1019750,1,0
1019751,1019751,1,0
1019753,1019753,1,0
1019755,1019755,1,0
1019758,1019758,1,0
1019761,1019761,1,0
1019762,1019762,1,0
1019764,1019764,1,0
1019769,1019769,1,0
1019773,1019773,1,0
1019774,1019774,1,0
1019782,1019782,1,0
1019788,1019788,1,0
1019789,1019789,1,0
1019790,1019790,1,0
1019794,1019794,1,0
1019795,1019795,1,0
1019797,1019797,1,0
1019804,1019804,1,0
1019806,1019806,1,0
1019817,1019817,1,0
1019818,1019818,1,0
1019821,1019821,1,0
1019824,1019824,1,0
1019825,1019825,1,0
1019826,1019826,1,0
1019827,1019827,1,0
1019828,1019828,1,0
1019831,1019831,1,0
1019832,1019832,1,0
1019833,1019833,1,0
1019835,1019835,1,0
1019836,1019836,1,0
1019838,1019838,1,0
1019840,1019840,1,0
1019842,1019842,1,0
1019843,1019843,1,0
1019844,1019844,1,0
1019854,1019854,1,0
1019855,1019855,1,0
1019865,1019865,1,0
1019867,1019867,1,0
1019876,1019876,1,0
1019880,1019880,1,0
1019886,1019886,1,0
1019888,1019888,1,0
1019889,1019889,1,0
1019891,1019891,1,0
1019894,1019894,1,0
1019901,1019901,1,0
1019910,1019910,1,0
1019911,1019911,1,0
1019912,1019912,1,0
1019916,1019916,1,0
1019917,1019917,1,0
1019918,1019918,1,0
1019919,1019919,1,0
1019925,1019925,1,0
1019928,1019928,1,0
1019929,1019929,1,0
1019930,1019930,1,0
1019932,1019932,1,0
1019933,1019933,1,0
1019941,1019941,1,0
1019942,1019942,1,0
1019945,1019945,1,0
1019948,1019948,1,0
1019950,1019950,1,0
1019952,1019952,1,0
1019962,1019962,1,0
1019964,1019964,1,0
1019965,1019965,1,0
1019966,1019966,1,0
1019970,1019970,1,0
1019974,1019974,1,0
1019975,1019975,1,0
1019979,1019979,1,0
1019981,1019981,1,0
1019984,1019984,1,0
1019986,1019986,1,0
1019993,1019993,1,0
1019995,1019995,1,0
1019998,1019998,1,0
1020001,1020001,1,0
1020002,1020002,1,0
1020004,1020004,1,0
1020006,1020006,1,0
1020009,1020009,1,0
1020011,1020011,1,0
1020014,1020014,1,0
1020016,1020016,1,0
1020018,1020018,1,0
1020025,1020025,1,0
1020028,1020028,1,0
1020029,1020029,1,0
1020030,1020030,1,0
1020032,1020032,1,0
1020037,1020037,1,0
1020039,1020039,1,0
1020041,1020041,1,0
1020044,1020044,1,0
1020045,1020045,1,0
1020049,1020049,1,0
1020050,1020050,1,0
1020056,1020056,1,0
1020066,1020066,1,0
1020067,1020067,1,0
1020070,1020070,1,0
1020072,1020072,1,0
1020074,1020074,1,0
1020076,1020076,1,0
1020078,1020078,1,0
1020080,1020080,1,0
1020083,1020083,1,0
1020090,1020090,1,0
1020094,1020094,1,0
1020098,1020098,1,0
1020102,1020102,1,0
1020103,1020103,1,0
1020105,1020105,1,0
1020106,1020106,1,0
1020108,1020108,1,0
1020109,1020109,1,0
1020110,1020110,1,0
1020114,1020114,1,0
1020118,1020118,1,0
1020123,1020123,1,0
1020126,1020126,1,0
1020139,1020139,1,0
1020141,1020141,1,0
1020148,1020148,1,0
1020152,1020152,1,0
1020153,1020153,1,0
1020160,1020160,1,0
1020169,1020169,1,0
1020170,1020170,1,0
1020173,1020173,1,0
1020174,1020174,1,0
1020182,1020182,1,0
1020183,1020183,1,0
1020184,1020184,1,0
1020191,1020191,1,0
1020193,1020193,1,0
1020200,1020200,1,0
1020203,1020203,1,0
1020206,1020206,1,0
1020209,1020209,1,0
1020213,1020213,1,0
1020214,1020214,1,0
1020215,1020215,1,0
1020217,1020217,1,0
1020219,1020219,1,0
1020221,1020221,1,0
1020222,1020222,1,0
1020228,1020228,1,0
1020229,1020229,1,0
1020235,1020235,1,0
1020238,1020238,1,0
1020242,1020242,1,0
1020246,1020246,1,0
1020250,1020250,1,0
1020251,1020251,1,0
1020252,1020252,1,0
1020256,1020256,1,0
1020257,1020257,1,0
1020264,1020264,1,0
1020266,1020266,1,0
1020268,1020268,1,0
1020269,1020269,1,0
1020271,1020271,1,0
1020272,1020272,1,0
1020274,1020274,1,0
1020275,1020275,1,0
1020276,1020276,1,0
1020280,1020280,1,0
1020285,1020285,1,0
1020287,1020287,1,0
1020291,1020291,1,0
1020298,1020298,1,0
1020299,1020299,1,0
1020301,1020301,1,0
1020302,1020302,1,0
1020304,1020304,1,0
1020305,1020305,1,0
1020310,1020310,1,0
1020312,1020312,1,0
1020320,1020320,1,0
1020322,1020322,1,0
1020327,1020327,1,0
1020329,1020329,1,0
1020330,1020330,1,0
1020333,1020333,1,0
1020334,1020334,1,0
1020337,1020337,1,0
1020338,1020338,1,0
1020341,1020341,1,0
1020343,1020343,1,0
1020344,1020344,1,0
1020347,1020347,1,0
1020349,1020349,1,0
1020352,1020352,1,0
1020356,1020356,1,0
1020361,1020361,1,0
1020362,1020362,1,0
1020368,1020368,1,0
1020370,1020370,1,0
1020383,1020383,1,0
1020384,1020384,1,0
1020389,1020389,1,0
1020392,1020392,1,0
1020399,1020399,1,0
1020400,1020400,1,0
1020401,1020401,1,0
1020403,1020403,1,0
1020406,1020406,1,0
1020408,1020408,1,0
1020409,1020409,1,0
1020410,1020410,1,0
1020411,1020411,1,0
1020413,1020413,1,0
1020419,1020419,1,0
1020429,1020429,1,0
1020433,1020433,1,0
1020435,1020435,1,0
1020447,1020447,1,0
1020451,1020451,1,0
1020455,1020455,1,0
1020456,1020456,1,0
1020459,1020459,1,0
1020460,1020460,1,0
1020461,1020461,1,0
1020465,1020465,1,0
1020467,1020467,1,0
1020471,1020471,1,0
1020472,1020472,1,0
1020473,1020473,1,0
1020477,1020477,1,0
1020481,1020481,1,0
1020484,1020484,1,0
1020489,1020489,1,0
1020492,1020492,1,0
1020493,1020493,1,0
1020497,1020497,1,0
1020502,1020502,1,0
1020506,1020506,1,0
1020509,1020509,1,0
1020510,1020510,1,0
1020511,1020511,1,0
1020512,1020512,1,0
1020515,1020515,1,0
1020517,1020517,1,0
1020523,1020523,1,0
1020524,1020524,1,0
1020525,1020525,1,0
1020527,1020527,1,0
1020528,1020528,1,0
1020534,1020534,1,0
1020535,1020535,1,0
1020536,1020536,1,0
1020539,1020539,1,0
1020542,1020542,1,0
1020546,1020546,1,0
1020548,1020548,1,0
1020554,1020554,1,0
1020562,1020562,1,0
1020563,1020563,1,0
1020564,1020564,1,0
1020573,1020573,1,0
1020576,1020576,1,0
1020579,1020579,1,0
1020582,1020582,1,0
1020598,1020598,1,0
1020599,1020599,1,0
1020600,1020600,1,0
1020604,1020604,1,0
1020610,1020610,1,0
1020611,1020611,1,0
1020612,1020612,1,0
1020615,1020615,1,0
1020620,1020620,1,0
1020622,1020622,1,0
1020628,1020628,1,0
1020633,1020633,1,0
1020639,1020639,1,0
1020640,1020640,1,0
1020642,1020642,1,0
1020643,1020643,1,0
1020647,1020647,1,0
1020648,1020648,1,0
1020651,1020651,1,0
1020655,1020655,1,0
1020659,1020659,1,0
1020660,1020660,1,0
1020662,1020662,1,0
1020665,1020665,1,0
1020666,1020666,1,0
1020671,1020671,1,0
1020674,1020674,1,0
1020675,1020675,1,0
1020679,1020679,1,0
1020683,1020683,1,0
1020691,1020691,1,0
1020693,1020693,1,0
1020694,1020694,1,0
1020695,1020695,1,0
1020696,1020696,1,0
1020697,1020697,1,0
1020703,1020703,1,0
1020704,1020704,1,0
1020705,1020705,1,0
1020708,1020708,1,0
1020710,1020710,1,0
1020711,1020711,1,0
1020713,1020713,1,0
1020715,1020715,1,0
1020716,1020716,1,0
1020717,1020717,1,0
1020720,1020720,1,0
1020729,1020729,1,0
1020736,1020736,1,0
1020740,1020740,1,0
1020746,1020746,1,0
1020753,1020753,1,0
1020754,1020754,1,0
1020755,1020755,1,0
1020767,1020767,1,0
1020769,1020769,1,0
1020776,1020776,1,0
1020777,1020777,1,0
1020780,1020780,1,0
1020786,1020786,1,0
1020794,1020794,1,0
1020797,1020797,1,0
1020813,1020813,1,0
1020816,1020816,1,0
1020820,1020820,1,0
1020823,1020823,1,0
1020824,1020824,1,0
1020826,1020826,1,0
1020827,1020827,1,0
1020828,1020828,1,0
1020830,1020830,1,0
1020832,1020832,1,0
1020835,1020835,1,0
1020836,1020836,1,0
1020837,1020837,1,0
1020838,1020838,1,0
1020840,1020840,1,0
1020843,1020843,1,0
1020844,1020844,1,0
1020846,1020846,1,0
1020848,1020848,1,0
1020849,1020849,1,0
1020855,1020855,1,0
1020857,1020857,1,0
1020865,1020865,1,0
1020873,1020873,1,0
1020875,1020875,1,0
1020876,1020876,1,0
1020877,1020877,1,0
1020878,1020878,1,0
1020881,1020881,1,0
1020883,1020883,1,0
1020884,1020884,1,0
1020885,1020885,1,0
1020889,1020889,1,0
1020890,1020890,1,0
1020896,1020896,1,0
1020897,1020897,1,0
1020899,1020899,1,0
1020910,1020910,1,0
1020911,1020911,1,0
1020914,1020914,1,0
1020916,1020916,1,0
1020919,1020919,1,0
1020923,1020923,1,0
1020929,1020929,1,0
1020932,1020932,1,0
1020935,1020935,1,0
1020941,1020941,1,0
1020943,1020943,1,0
1020945,1020945,1,0
1020946,1020946,1,0
1020949,1020949,1,0
1020966,1020966,1,0
1020967,1020967,1,0
1020969,1020969,1,0
1020971,1020971,1,0
1020974,1020974,1,0
1020983,1020983,1,0
1020985,1020985,1,0
1020986,1020986,1,0
1020987,1020987,1,0
1020989,1020989,1,0
1020992,1020992,1,0
1020993,1020993,1,0
1020994,1020994,1,0
1021000,1021000,1,0
1021002,1021002,1,0
1021003,1021003,1,0
1021005,1021005,1,0
1021007,1021007,1,0
1021009,1021009,1,0
1021015,1021015,1,0
1021018,1021018,1,0
1021024,1021024,1,0
1021030,1021030,1,0
1021031,1021031,1,0
1021032,1021032,1,0
1021033,1021033,1,0
1021034,1021034,1,0
1021035,1021035,1,0
1021039,1021039,1,0
1021045,1021045,1,0
1021050,1021050,1,0
1021054,1021054,1,0
1021059,1021059,1,0
1021063,1021063,1,0
1021064,1021064,1,0
1021066,1021066,1,0
1021068,1021068,1,0
1021070,1021070,1,0
1021072,1021072,1,0
1021074,1021074,1,0
1021076,1021076,1,0
1021077,1021077,1,0
1021078,1021078,1,0
1021081,1021081,1,0
1021083,1021083,1,0
1021087,1021087,1,0
1021088,1021088,1,0
1021090,1021090,1,0
1021096,1021096,1,0
1021100,1021100,1,0
1021105,1021105,1,0
1021111,1021111,1,0
1021112,1021112,1,0
1021114,1021114,1,0
1021119,1021119,1,0
1021120,1021120,1,0
1021121,1021121,1,0
1021122,1021122,1,0
1021123,1021123,1,0
1021126,1021126,1,0
1021127,1021127,1,0
1021129,1021129,1,0
1021133,1021133,1,0
1021143,1021143,1,0
1021144,1021144,1,0
1021146,1021146,1,0
1021149,1021149,1,0
1021153,1021153,1,0
1021156,1021156,1,0
1021157,1021157,1,0
1021159,1021159,1,0
1021160,1021160,1,0
1021166,1021166,1,0
1021168,1021168,1,0
1021170,1021170,1,0
1021172,1021172,1,0
1021177,1021177,1,0
1021178,1021178,1,0
1021183,1021183,1,0
1021184,1021184,1,0
1021185,1021185,1,0
1021186,1021186,1,0
1021188,1021188,1,0
1021193,1021193,1,0
1021201,1021201,1,0
1021204,1021204,1,0
1021206,1021206,1,0
1021207,1021207,1,0
1021209,1021209,1,0
1021210,1021210,1,0
1021212,1021212,1,0
1021214,1021214,1,0
1021216,1021216,1,0
1021218,1021218,1,0
1021221,1021221,1,0
1021231,1021231,1,0
1021232,1021232,1,0
1021240,1021240,1,0
1021242,1021242,1,0
1021244,1021244,1,0
1021245,1021245,1,0
1021248,1021248,1,0
1021252,1021252,1,0
1021253,1021253,1,0
1021256,1021256,1,0
1021259,1021259,1,0
1021260,1021260,1,0
1021262,1021262,1,0
1021269,1021269,1,0
1021273,1021273,1,0
1021274,1021274,1,0
1021275,1021275,1,0
1021279,1021279,1,0
1021280,1021280,1,0
1021288,1021288,1,0
1021291,1021291,1,0
1021296,1021296,1,0
1021303,1021303,1,0
1021304,1021304,1,0
1021308,1021308,1,0
1021310,1021310,1,0
1021311,1021311,1,0
1021312,1021312,1,0
1021315,1021315,1,0
1021317,1021317,1,0
1021318,1021318,1,0
1021323,1021323,1,0
1021327,1021327,1,0
1021328,1021328,1,0
1021331,1021331,1,0
1021335,1021335,1,0
1021339,1021339,1,0
1021341,1021341,1,0
1021352,1021352,1,0
1021357,1021357,1,0
1021362,1021362,1,0
1021364,1021364,1,0
1021366,1021366,1,0
1021367,1021367,1,0
1021368,1021368,1,0
1021369,1021369,1,0
1021373,1021373,1,0
1021378,1021378,1,0
1021382,1021382,1,0
1021385,1021385,1,0
1021387,1021387,1,0
1021397,1021397,1,0
1021401,1021401,1,0
1021403,1021403,1,0
1021405,1021405,1,0
1021406,1021406,1,0
1021411,1021411,1,0
1021412,1021412,1,0
1021420,1021420,1,0
1021426,1021426,1,0
1021427,1021427,1,0
1021430,1021430,1,0
1021431,1021431,1,0
1021432,1021432,1,0
1021434,1021434,1,0
1021436,1021436,1,0
1021439,1021439,1,0
1021441,1021441,1,0
1021446,1021446,1,0
1021447,1021447,1,0
1021449,1021449,1,0
1021450,1021450,1,0
1021458,1021458,1,0
1021460,1021460,1,0
1021463,1021463,1,0
1021465,1021465,1,0
1021466,1021466,1,0
1021472,1021472,1,0
1021475,1021475,1,0
1021489,1021489,1,0
1021492,1021492,1,0
1021493,1021493,1,0
1021496,1021496,1,0
1021500,1021500,1,0
1021505,1021505,1,0
1021508,1021508,1,0
1021511,1021511,1,0
1021512,1021512,1,0
1021513,1021513,1,0
1021514,1021514,1,0
1021518,1021518,1,0
1021526,1021526,1,0
1021529,1021529,1,0
1021531,1021531,1,0
1021532,1021532,1,0
1021534,1021534,1,0
1021539,1021539,1,0
1021543,1021543,1,0
1021544,1021544,1,0
1021553,1021553,1,0
1021555,1021555,1,0
1021558,1021558,1,0
1021568,1021568,1,0
1021569,1021569,1,0
1021573,1021573,1,0
1021576,1021576,1,0
1021579,1021579,1,0
1021580,1021580,1,0
1021584,1021584,1,0
1021590,1021590,1,0
1021591,1021591,1,0
1021596,1021596,1,0
1021597,1021597,1,0
1021598,1021598,1,0
1021605,1021605,1,0
1021613,1021613,1,0
1021614,1021614,1,0
1021618,1021618,1,0
1021624,1021624,1,0
1021626,1021626,1,0
1021630,1021630,1,0
1021633,1021633,1,0
1021640,1021640,1,0
1021641,1021641,1,0
1021643,1021643,1,0
1021648,1021648,1,0
1021650,1021650,1,0
1021652,1021652,1,0
1021653,1021653,1,0
1021655,1021655,1,0
1021656,1021656,1,0
1021657,1021657,1,0
1021660,1021660,1,0
1021664,1021664,1,0
1021666,1021666,1,0
1021671,1021671,1,0
1021674,1021674,1,0
1021675,1021675,1,0
1021681,1021681,1,0
1021682,1021682,1,0
1021690,1021690,1,0
1021693,1021693,1,0
1021699,1021699,1,0
1021702,1021702,1,0
1021704,1021704,1,0
1021706,1021706,1,0
1021707,1021707,1,0
1021711,1021711,1,0
1021713,1021713,1,0
1021715,1021715,1,0
1021717,1021717,1,0
1021719,1021719,1,0
1021720,1021720,1,0
1021721,1021721,1,0
1021723,1021723,1,0
1021725,1021725,1,0
1021726,1021726,1,0
1021728,1021728,1,0
1021732,1021732,1,0
1021736,1021736,1,0
1021738,1021738,1,0
1021744,1021744,1,0
1021745,1021745,1,0
1021750,1021750,1,0
1021751,1021751,1,0
1021752,1021752,1,0
1021754,1021754,1,0
1021755,1021755,1,0
1021757,1021757,1,0
1021758,1021758,1,0
1021760,1021760,1,0
1021762,1021762,1,0
1021764,1021764,1,0
1021765,1021765,1,0
1021767,1021767,1,0
1021773,1021773,1,0
1021778,1021778,1,0
1021780,1021780,1,0
1021781,1021781,1,0
1021790,1021790,1,0
1021796,1021796,1,0
1021803,1021803,1,0
1021808,1021808,1,0
1021812,1021812,1,0
1021818,1021818,1,0
1021819,1021819,1,0
1021820,1021820,1,0
1021823,1021823,1,0
1021827,1021827,1,0
1021831,1021831,1,0
