product_id,provider_id,product_name,product_status,description,price,product_image,quantity,sold_quantity,position,rating,create_at,update_at,delete_at,calo
1006476,1000088,Kids Burger 21,1,,12.09,,1000,1000,1,3.7,2018-03-05 06:42:36,2018-03-05 06:42:36,,300
1006477,1000051,Kids Burger,1,"100% Canadian Sirloin Burger on an ACE bun, served with choice of side and a freshly baked chocolate chip cookie or wagon wheel.",11.49,https://d1ralsognjng37.cloudfront.net/ce220b59-68be-4661-b6f9-23f898f476c7.jpeg,1000,1000,1,3.9,2020-05-09 01:48:23,2020-05-09 01:48:23,,300
1006478,1000039,Kids Cheese Pizza,1,"Just cheese please! Tomato sauce and cheese on a mini pizza, plus any side you'd like.",9.79,https://d1ralsognjng37.cloudfront.net/fa3085e9-dcd4-42b5-8e3c-656f6f32ca63.jpeg,1000,1000,1,4.8,2019-09-04 07:33:26,2019-09-04 07:33:26,,300
1006479,1000088,Kids Chick Sand,1,,12.09,,1000,1000,1,3.8,2021-07-30 14:59:58,2021-07-30 14:59:58,,300
1006480,1000088,Kids Chick Tend,1,,12.09,,1000,1000,1,3.6,2019-02-02 15:10:43,2019-02-02 15:10:43,,300
1006481,1000039,Kids Chicken Fingers,1,Bet you love chicken fingers! Get three fresh and crispy chicken fingers served with your choice of dipping sauce and a side.,9.79,https://d1ralsognjng37.cloudfront.net/d423f621-7104-4eb5-9e11-dfdcd5d2941a.jpeg,1000,1000,1,3.9,2021-02-21 23:22:47,2021-02-21 23:22:47,,300
1006482,1000051,Kids Chicken Fingers,1,"Three lightly breaded all white meat chicken strips served with your choice of side, dipping sauce and a freshly baked chocolate chip cookie or wagon wheel.",9.19,https://d1ralsognjng37.cloudfront.net/64d49f96-ee02-479d-a10b-c595caa58b77.jpeg,1000,1000,1,4.7,2018-06-18 15:07:27,2018-06-18 15:07:27,,300
1006483,1000034,Kids Chicken Nuggets (4) Combo,1,.,7.29,https://d1ralsognjng37.cloudfront.net/0c2ff885-39d6-4f7a-a8cb-c8980ab07ad4.jpeg,1000,1000,1,4.6,2021-08-30 23:22:59,2021-08-30 23:22:59,,300
1006484,1000039,Kids Chicken Wings,1,Crispy chicken wings tossed in your choice of sauce plus a side.,10.34,https://d1ralsognjng37.cloudfront.net/20f6d3cc-489f-4969-bbaf-82cd2e16f7e8.jpeg,1000,1000,1,4.0,2018-12-09 18:21:21,2018-12-09 18:21:21,,300
1006485,1000022,Kids Forehead Band,1,,2.99,,1000,1000,1,4.2,2019-05-15 20:20:54,2019-05-15 20:20:54,,300
1006486,1000088,Kids Grilled Cheese,1,,12.09,,1000,1000,1,4.8,2021-02-23 21:49:34,2021-02-23 21:49:34,,300
1006487,1000034,Kids Grilled Hot Dog Combo,1,.,7.09,https://d1ralsognjng37.cloudfront.net/9a33c359-d332-4b0e-832e-7447f68fd5c6.jpeg,1000,1000,1,3.6,2020-10-24 18:35:21,2020-10-24 18:35:21,,300
1006488,1000039,Kids Hamburger,1,A hamburger plus any side you'd like.,8.04,https://d1ralsognjng37.cloudfront.net/d2d6017c-ffa6-4637-9a9e-da2d64048c1c.jpeg,1000,1000,1,4.2,2021-03-02 02:33:03,2021-03-02 02:33:03,,300
1006489,1000034,Kids Jr. Burger Combo,1,Kids Jr.,5.89,https://d1ralsognjng37.cloudfront.net/33ddf06c-3d2d-4d7f-8b8e-08e8585a3ce5.jpeg,1000,1000,1,3.7,2020-11-13 11:16:32,2020-11-13 11:16:32,,300
1006490,1000034,Kids Jr. Cheeseburger Combo,1,Kids Jr.,6.38,https://d1ralsognjng37.cloudfront.net/f1b3c6bf-b031-4a2c-875b-a65ddfbd5dec.jpeg,1000,1000,1,4.2,2018-02-18 21:28:02,2018-02-18 21:28:02,,300
1006491,1000039,Kids Mac & Cheese,1,Pasta with gooey cheese sauce and sprinkle of parmesan cheese! Plus any side you'd like.,9.79,https://d1ralsognjng37.cloudfront.net/908d5231-9e63-487a-b7a5-fed235459b8e.jpeg,1000,1000,1,4.0,2019-09-28 04:16:28,2019-09-28 04:16:28,,300
1006492,1000088,Kids Mac Cheese,1,,12.09,,1000,1000,1,4.8,2019-12-19 02:20:29,2019-12-19 02:20:29,,300
1006493,1000064,Kids Meal,1,A plate containing fries and chicken nuggets. Comes with a juice box.,12.99,,1000,1000,1,4.9,2018-03-04 18:30:14,2018-03-04 18:30:14,,300
1006494,1000088,Kids Taco Beef,1,,12.09,,1000,1000,1,4.6,2021-04-27 15:02:30,2021-04-27 15:02:30,,300
1006495,1000077,Kids' Black Forest Ham Meal,1,You no longer have to sacrifice nutrition or flavour when you're short on time. Includes a delicious GoGo squeeZ® Apple with a bottled water to wash it down for a meal that kids will love.,5.69,https://d1ralsognjng37.cloudfront.net/bb5d7b24-e736-419f-95d4-e5ac006d27b2.jpeg,1000,1000,1,4.8,2018-01-16 11:38:50,2018-01-16 11:38:50,,300
1006496,1000102,Kids' Cheeseburger Meal,1,.,4.39,https://d1ralsognjng37.cloudfront.net/cf37a4e4-ace8-454f-8ffa-b2b9a72f97eb.jpeg,1000,1000,1,4.5,2019-06-24 13:29:39,2019-06-24 13:29:39,,300
1006497,1000102,Kids' Chicken Nuggets Meal (4 pcs),1,.,4.39,https://d1ralsognjng37.cloudfront.net/3ef38f53-29a1-4f5c-82ea-f65cd68e9084.jpeg,1000,1000,1,4.5,2019-07-27 21:39:33,2019-07-27 21:39:33,,300
1006498,1000102,Kids' Hamburger Meal,1,.,4.39,https://d1ralsognjng37.cloudfront.net/ce937886-c55b-44f0-9c6e-f1329ab88b3d.jpeg,1000,1000,1,4.6,2021-02-24 16:55:17,2021-02-24 16:55:17,,300
1006499,1000077,Kids' Turkey Breast Meal,1,You no longer have to sacrifice nutrition or flavour when you're short on time. Includes a delicious GoGo squeeZ® Apple with a bottled water to wash it down for a meal that kids will love.,5.69,https://d1ralsognjng37.cloudfront.net/dcb85ab1-e6d7-442f-a9f1-254e943bbbaf.jpeg,1000,1000,1,4.4,2018-12-06 11:19:00,2018-12-06 11:19:00,,300
1006500,1000077,Kids' Veggie Delite® Meal,1,You no longer have to sacrifice nutrition or flavour when you're short on time. Includes a delicious GoGo squeeZ® Apple with a bottled water to wash it down for a meal that kids will love.,5.69,https://d1ralsognjng37.cloudfront.net/c6387b38-9e4c-4861-961a-16ebda34535b.jpeg,1000,1000,1,4.2,2018-04-05 17:17:48,2018-04-05 17:17:48,,300
1006501,1000020,"Kidsmania Gator Chomp Candy Lollipop Strawberry, 17g",1,,3.99,,1000,1000,1,4.0,2020-07-08 21:44:24,2020-07-08 21:44:24,,300
1006503,1000022,Kidsmania Laser Pop,1,,2.99,,1000,1000,1,4.8,2021-04-05 09:14:47,2021-04-05 09:14:47,,300
1006504,1000020,Kidsmania Sour Blast Spray Strawberry Candy 57g,1,,4.99,,1000,1000,1,3.7,2020-12-10 01:15:55,2020-12-10 01:15:55,,300
1006505,1000022,Kidsmania Sour Flush,1,.,4.99,,1000,1000,1,4.4,2018-06-08 21:03:26,2018-06-08 21:03:26,,300
1006506,1000020,Kidsmania Wacky Monkey Candy 144g,1,,3.99,,1000,1000,1,3.8,2018-11-08 07:39:18,2018-11-08 07:39:18,,300
1006507,1000046,Killer Keto Brownies,1,"Rich, dense, delicious, and perfect for a low carb, keto, or diabetic lifestyle! If you're looking to eat consciously and treat yourself, then dive into these beauties! You get a 9x6 pan of these luscious brownies. Each serving has only 2 net carbs! Best kept in the fridge or freezer.",25.0,https://d1ralsognjng37.cloudfront.net/b2bba210-3f5e-4c5c-ac4d-364f45f37d77.jpeg,1000,1000,1,4.2,2020-01-29 22:56:18,2020-01-29 22:56:18,,300
1006508,1000022,Kiln Dried Firewood 0.75 cu. ft.,1,,9.99,,1000,1000,1,3.7,2020-02-02 03:18:50,2020-02-02 03:18:50,,300
1006509,1000066,Kim Chi,1,,6.0,,1000,1000,1,4.9,2020-02-07 19:20:29,2020-02-07 19:20:29,,300
1006510,1000076,Kim Crawford,1,.,32.0,https://d1ralsognjng37.cloudfront.net/5aa6fc98-e0e2-4e78-a9c5-8129475e4847.jpeg,1000,1000,1,3.6,2020-04-15 13:26:11,2020-04-15 13:26:11,,300
1006511,1000002,Kimchi Bulgogi,1,Sliced beef marinated in special sauce in pot.,17.54,,1000,1000,1,4.7,2018-12-18 13:08:40,2018-12-18 13:08:40,,300
1006512,1000002,Kimchi Pancake,1,,16.29,,1000,1000,1,4.1,2018-07-25 19:19:47,2018-07-25 19:19:47,,300
1006513,1000002,Kimchi Ramen,1,Kimchi and pork.,13.14,,1000,1000,1,3.6,2021-06-22 19:33:30,2021-06-22 19:33:30,,300
1006514,1000002,Kimchi Soup,1,Kimchi with pork in spicy soup.,18.79,,1000,1000,1,4.2,2018-08-27 01:38:55,2018-08-27 01:38:55,,300
1006515,1000002,Kimchi Stone Bowl Bibimbab with Beef,1,,19.99,,1000,1000,1,4.7,2018-06-28 13:33:04,2018-06-28 13:33:04,,300
1006516,1000002,Kimmari Boki,1,,16.89,,1000,1000,1,4.0,2019-04-25 08:30:49,2019-04-25 08:30:49,,300
1006517,1000002,Kimmari,1,Korean-style yam noodle roll.,13.19,,1000,1000,1,3.7,2019-06-19 23:25:04,2019-06-19 23:25:04,,300
1006518,1000020,Kind Cherry Cashew & Dark Chocolate 40g,1,,2.99,,1000,1000,1,4.6,2018-02-06 18:10:03,2018-02-06 18:10:03,,300
1006519,1000020,Kind Maple Glazed Pecans & Sea Salt Bars,1,,2.99,,1000,1000,1,4.0,2018-09-24 17:18:58,2018-09-24 17:18:58,,300
1006520,1000020,Kind Peanut Butter Dark Chocolate 40g,1,,2.99,,1000,1000,1,4.8,2019-09-07 22:29:40,2019-09-07 22:29:40,,300
1006522,1000022,Kinder Bueno (2 Bars),1,2 bars.,3.65,,1000,1000,1,4.6,2020-04-17 07:32:16,2020-04-17 07:32:16,,300
1006523,1000035,Kinder Bueno - 43g,1,.,2.99,https://d1ralsognjng37.cloudfront.net/a67679d1-caa3-42a4-9442-799bce6496d7.jpeg,1000,1000,1,4.3,2020-02-03 12:11:20,2020-02-03 12:11:20,,300
1006524,1000020,Kinder Bueno 43g Dark,1,,4.99,,1000,1000,1,3.9,2020-03-10 04:13:58,2020-03-10 04:13:58,,300
1006525,1000000,Kinder Bueno 43g,1,"Beneath a layer of smooth milk chocolate lies a crispy wafer filled with whipped hazelnut cream, finished with a dark chocolate drizzle.",2.49,https://d1ralsognjng37.cloudfront.net/5a8ae1b9-f64b-4b0e-ad23-bfc7d3afcfa5.jpeg,1000,1000,1,4.0,2019-10-14 07:05:07,2019-10-14 07:05:07,,300
1006526,1000020,Kinder Bueno 43g,1,,4.99,,1000,1000,1,4.0,2020-08-12 19:41:58,2020-08-12 19:41:58,,300
1006527,1000000,Kinder Bueno Minis 97g,1,"Kinder Bueno is a crispy, creamy, and delicious chocolate bar - an unexpected combination of tastes and textures.",4.89,https://d1ralsognjng37.cloudfront.net/80723f89-8eac-4ed0-8f86-b36a084a34a5.jpeg,1000,1000,1,4.3,2021-03-07 14:28:51,2021-03-07 14:28:51,,300
1006528,1000000,Kinder Bueno White 39g,1,"Kinder Bueno is a deliciously crispy, creamy, hazelnutty chocolate bar - an unexpected combination of tastes and textures. Beneath a layer of smooth white chocolate lies a crispy wafer filled with whipped hazelnut cream, finished with cocoa meringue topping. Each pack contains two individually wrapped full-size Kinder Bueno White bars.",2.49,https://d1ralsognjng37.cloudfront.net/4568943f-b99c-4731-ab91-9f24901d1ab9.jpeg,1000,1000,1,4.1,2018-08-02 22:24:28,2018-08-02 22:24:28,,300
1006529,1000072,Kinder Bueno,1,.,3.65,https://d1ralsognjng37.cloudfront.net/3700faab-aed1-4015-94af-86c3e04a417c.jpeg,1000,1000,1,4.4,2021-09-20 15:05:27,2021-09-20 15:05:27,,300
1006530,1000000,Kinder Chocolate Mini Bar 21g,1,The taste kids love in child-friendly portions! Kinder Chocolate Mini bar sizes are perfect for little and bigger hands.,1.39,https://d1ralsognjng37.cloudfront.net/d26bb251-04cf-4489-af99-a68f49f416e1.jpeg,1000,1000,1,4.6,2020-07-03 04:37:58,2020-07-03 04:37:58,,300
1006531,1000000,Kinder Surprise Classic 20g,1,"Delicious milk chocolate eggs with a milky lining and surprise toy. Kinder Surprise is the unique 3 in 1 combination of delicious double layered fine milk chocolate shell with milky white lining, the emotion of the surprise moment and a small clever toy to play with. 20g of double layered Kinder chocolate in an egg shape, ideal for a moment of curiosity, surprise and play.",2.49,https://d1ralsognjng37.cloudfront.net/cb90c033-c8b7-412f-a102-a13eecc95718.jpeg,1000,1000,1,4.4,2020-02-22 21:23:48,2020-02-22 21:23:48,,300
1006532,1000000,Kinder Surprise Pink 20g,1,"Delicious milk chocolate eggs with a milky lining and surprise toy. Kinder Surprise is the unique 3 in 1 combination of delicious double layered fine milk chocolate shell with milky white lining, the emotion of the surprise moment and a small clever toy to play with. 20g of double layered Kinder chocolate in an egg shape, ideal for a moment of curiosity, surprise and play.",2.49,https://d1ralsognjng37.cloudfront.net/fe702b7d-734c-4e93-802c-72c46f749a63.jpeg,1000,1000,1,4.2,2018-05-24 06:45:06,2018-05-24 06:45:06,,300
1006533,1000022,Kinder Surprise Pink Egg 20g,1,,2.99,https://d1ralsognjng37.cloudfront.net/cb45bb33-4945-448b-919c-82832bfa9b71.jpeg,1000,1000,1,4.7,2021-03-04 18:32:23,2021-03-04 18:32:23,,300
1006534,1000035,Kinder Surprise Pink Single Chocolate Egg- 20g,1,.,2.99,,1000,1000,1,4.3,2020-11-13 03:51:14,2020-11-13 03:51:14,,300
1006535,1000079,King Butane 300 ml (12 Cans),1,,66.99,https://d1ralsognjng37.cloudfront.net/3e90c3ec-8544-4f5e-a865-e87eafd0baf0.jpeg,1000,1000,1,4.8,2018-10-04 13:59:38,2018-10-04 13:59:38,,300
1006536,1000079,King Butane 5X Refined 300ml,1,,6.99,https://d1ralsognjng37.cloudfront.net/0b0c3d73-73bd-44dd-af8a-b9887697b7a6.jpeg,1000,1000,1,4.4,2018-06-02 10:08:23,2018-06-02 10:08:23,,300
1006537,1000040,King Shoyu Ramen,1,"Super sized Shoyu ramen with 2x noodles, 4pc roasted pork shoulder, 3pcs soy sauce marinated eggs, naruto maki, bok choy, wakame and scallions.",17.0,https://d1ralsognjng37.cloudfront.net/6b599bdb-8c5d-4d11-ae78-4f87f49c6550.jpeg,1000,1000,1,4.6,2019-01-24 14:48:54,2019-01-24 14:48:54,,300
1006538,1000079,King Size Can (473 ml) (Assorted Variety),1,,2.99,https://d1ralsognjng37.cloudfront.net/d51c8cce-223d-4ec0-9060-6213f63b3a46.jpeg,1000,1000,1,4.4,2018-03-28 18:59:06,2018-03-28 18:59:06,,300
1006539,1000022,Kingford Corn Starch 454g,1,,9.99,,1000,1000,1,3.8,2018-02-03 11:39:13,2018-02-03 11:39:13,,300
1006540,1000022,Kirkland Drinking Water with Minerals (500ml),1,,2.99,,1000,1000,1,4.0,2021-10-18 05:28:10,2021-10-18 05:28:10,,300
1006541,1000022,Kirkland Signature Drawstring Bags,1,.,9.99,,1000,1000,1,4.7,2020-12-29 17:05:24,2020-12-29 17:05:24,,300
1006542,1000020,Kirkland Signature Organic Soy Beverage (946 ml),1,,4.18,,1000,1000,1,3.5,2018-04-14 10:37:04,2018-04-14 10:37:04,,300
1006543,1000022,Kirkland Signature Organic Soy Beverage (946 ml),1,,4.18,https://d1ralsognjng37.cloudfront.net/44d3b16c-a317-49d4-b497-e8f639b7443f.jpeg,1000,1000,1,4.5,2021-08-15 03:11:42,2021-08-15 03:11:42,,300
1006544,1000072,Kirkland Signature Organic Soy Beverage (946 ml),1,,4.18,https://d1ralsognjng37.cloudfront.net/5a521d79-c3a4-4879-bf8e-41bf459c09b3.jpeg,1000,1000,1,4.1,2018-03-12 21:32:55,2018-03-12 21:32:55,,300
1006545,1000022,"Kirkland Signature Solid Light Tuna in Water, 184 g",1,,4.99,,1000,1000,1,4.0,2019-06-24 11:51:18,2019-06-24 11:51:18,,300
1006546,1000022,Kirland Almond Vanilla Flavour 1 L,1,,5.99,,1000,1000,1,3.7,2021-10-19 11:16:58,2021-10-19 11:16:58,,300
1006547,1000017,Kishik,1,Vegetarian. A mixture of yogurt and bulgur. (Vegetarian) Handmade flatbread.,4.99,,1000,1000,1,4.9,2018-02-15 16:03:35,2018-02-15 16:03:35,,300
1006548,1000020,Kit Kat Chocolate (4 Bars),1,,2.95,https://d1ralsognjng37.cloudfront.net/8bfb4d2c-8167-49af-97b8-64656aff7451.jpeg,1000,1000,1,3.8,2019-04-06 18:52:04,2019-04-06 18:52:04,,300
1006549,1000022,Kit Kat Chocolate (4 Bars),1,4 bars.,2.95,,1000,1000,1,4.1,2018-07-01 14:53:30,2018-07-01 14:53:30,,300
1006550,1000072,Kit Kat Chocolate,1,.,2.95,https://d1ralsognjng37.cloudfront.net/c6496fef-2099-4496-aabb-6dfdb0e9d109.jpeg,1000,1000,1,3.8,2018-09-27 17:50:06,2018-09-27 17:50:06,,300
1006551,1000000,Kit Kat Chunky Max,1,"KIT KAT Chunky Milk Chocolatey Wafer Bar is a delight for all chocolate lovers with even more milk-chocolatey goodness in a single, breakable bar.",2.89,https://d1ralsognjng37.cloudfront.net/6e6c0928-62ec-46c6-9cce-b99ffb648c8e.jpeg,1000,1000,1,3.7,2020-12-15 06:22:08,2020-12-15 06:22:08,,300
1006552,1000000,Kit Kat Classic Tablet,1,"Break off a piece of the iconic chocolate-lovers’ delight, KIT KAT Classic Wafer Bar (120 g). Inside each bar is a shareable treat with 10 rows of the irresistible, rich and crunchy KIT KAT wafers you know and love, enrobed in a smooth milk chocolatey coating. Perfect for sharing, this decadent combination is a great, special addition to anyone’s well-deserved break.",4.39,https://d1ralsognjng37.cloudfront.net/8aedbaae-b756-401f-bb38-cd3771c8fe17.jpeg,1000,1000,1,4.2,2018-05-26 21:03:12,2018-05-26 21:03:12,,300
1006553,1000000,Kit Kat Cookie Crumble Tablet,1,"Break off a piece of the indulgent KIT KAT Cookie Crumble Wafer Bar (120 g). Inside each bar is a shareable treat with 10 rows of irresistible crumbly cookie pieces on a classically crisp KIT KAT wafer, enrobed in a smooth milk chocolatey coating. A chocolate lover’s delight, this decadent combination is the perfect, special addition to your well-deserved break.",4.39,https://d1ralsognjng37.cloudfront.net/686ef4d4-a762-47e1-8984-4b06b44d6832.jpeg,1000,1000,1,4.0,2019-09-29 19:32:44,2019-09-29 19:32:44,,300
1006554,1000000,Kit Kat Hazelnut Crunch Tablet,1,"Break off a piece of the new KIT KAT Hazelnut Crunch Wafer Bar (120 g). Inside each bar is a shareable treat with 10 rows of irresistible, rich and crunchy hazelnut pieces on a classically crisp KIT KAT wafer, enrobed in a smooth milk chocolatey coating. A chocolate lover’s delight, this decadent combination is the perfect, special addition to your well-deserved break.",4.39,https://d1ralsognjng37.cloudfront.net/7182ce64-af12-498f-8692-b2889a50195c.jpeg,1000,1000,1,3.9,2020-06-12 19:43:38,2020-06-12 19:43:38,,300
1006555,1000035,Kit Kat King Size - 73g,1,.,3.99,https://d1ralsognjng37.cloudfront.net/330d68ff-fbc5-4c7c-a583-4126821ea062.jpeg,1000,1000,1,4.6,2020-08-25 04:21:31,2020-08-25 04:21:31,,300
1006556,1000000,Kit Kat King Size Minis,1,"Bite sized, crispy wafers drenched in white crème.",2.89,https://d1ralsognjng37.cloudfront.net/92320f0b-7e65-4ac3-b4b2-6c08f5860597.jpeg,1000,1000,1,4.6,2021-12-20 01:11:02,2021-12-20 01:11:02,,300
1006557,1000000,Kit Kat Minis 180g,1,"Share your favourite treats with your favourite people. KIT KAT Minis are the perfect ratio of real milk chocolate to crisp wafer, in a miniature size – perfect for a quick treat. Packed in a share & re-close pouch, it’s a great way to portion out and share with friends and family. After all, the best moments get better when you share them with others. HAVE A BREAK, HAVE A KIT KAT.",6.89,https://d1ralsognjng37.cloudfront.net/33447319-5d47-4e0c-be1d-56f117c10c07.jpeg,1000,1000,1,3.9,2019-08-24 08:15:33,2019-08-24 08:15:33,,300
1006558,1000000,Kit Kat Roasted Almond Tablet 120g,1,"Break off a piece of the new KITKAT Roasted Almond Wafer Bar (120 g). Inside each bar is a delightful and delicious shareable treat with 10 rows of crisp KITKAT wafer you know and love, enrobed in a smooth milk chocolatey coating with delicious and crunchy almond pieces. Easily shareable – enjoy with friends or on your own!  HAVE A BREAK, HAVE A KITKAT.",4.39,https://d1ralsognjng37.cloudfront.net/f495fd8c-c9f7-49c0-afc3-b5963fe0e4b9.jpeg,1000,1000,1,3.8,2018-03-10 17:46:07,2018-03-10 17:46:07,,300
1006559,1000000,Kit Kat Standard Size,1,"It’s the classic chocolate-lovers’ delight! KIT KAT 4-Finger Milk Chocolate Bar with the signature KIT KAT crisp wafer, enrobed in a smooth and delicious milk chocolate coating – made from NESTLÉ COCOA PLAN sustainably-sourced cocoa.",2.09,https://d1ralsognjng37.cloudfront.net/75b80f41-9929-4b33-85bc-2dda8d4bd00e.jpeg,1000,1000,1,4.1,2020-06-23 08:56:57,2020-06-23 08:56:57,,300
1006560,1000020,Kit kat Dark Chocolate Bar (170 gm),1,,5.99,,1000,1000,1,3.6,2021-05-29 03:35:33,2021-05-29 03:35:33,,300
1006561,1000020,KitKat - 73 g 2 pack bars,1,,4.99,,1000,1000,1,3.5,2018-08-03 13:30:16,2018-08-03 13:30:16,,300
1006562,1000020,KitKat Chunky Peanut Butter Chocolate Bar 42g,1,,4.99,,1000,1000,1,3.6,2020-10-26 00:55:05,2020-10-26 00:55:05,,300
1006563,1000022,KitKat Chunky Peanut Butter Chocolate Bar 42g,1,,4.99,https://d1ralsognjng37.cloudfront.net/91d645be-71f6-4ba1-8c4a-2f9f1ad13a13.jpeg,1000,1000,1,4.3,2018-12-15 08:01:47,2018-12-15 08:01:47,,300
1006564,1000072,KitKat Dark Chocolate Bar,1,.,5.99,https://d1ralsognjng37.cloudfront.net/3f35adec-d97b-48cb-a166-535af7fcc88e.jpeg,1000,1000,1,4.2,2020-08-23 18:53:28,2020-08-23 18:53:28,,300
1006565,1000022,Kitchen Classic Can Opener,1,,9.99,,1000,1000,1,4.5,2018-09-19 19:37:57,2018-09-19 19:37:57,,300
1006566,1000101,Kitfo and Tibs with Vegetarian,1,,40.0,,1000,1000,1,4.2,2021-09-20 20:56:45,2021-09-20 20:56:45,,300
1006567,1000022,Kitkat Chuncky Caramel,1,,4.99,https://d1ralsognjng37.cloudfront.net/358a94ff-c25c-4222-94c9-d71cba8bd324.jpeg,1000,1000,1,4.2,2021-12-18 05:41:06,2021-12-18 05:41:06,,300
1006568,1000022,Kitkat Chunky Chocolate,1,,4.99,https://d1ralsognjng37.cloudfront.net/753f1227-c031-443f-848a-7e21836e690b.jpeg,1000,1000,1,3.7,2018-06-25 11:34:38,2018-06-25 11:34:38,,300
1006569,1000022,Kitkat Dark Chocolate Bar (170 gm),1,,10.99,,1000,1000,1,3.8,2021-05-26 14:26:22,2021-05-26 14:26:22,,300
1006570,1000022,Kitkat Ice Cream Cone,1,,3.99,https://d1ralsognjng37.cloudfront.net/7f3707d0-1cb2-4dc0-9bf2-9ce46e42a2b6.jpeg,1000,1000,1,4.0,2020-08-22 23:06:34,2020-08-22 23:06:34,,300
1006571,1000022,Kitkat Minis 180 g,1,,4.99,,1000,1000,1,4.9,2020-07-02 08:38:43,2020-07-02 08:38:43,,300
1006572,1000089,Kitteley,1,,8.5,,1000,1000,1,4.8,2019-08-08 13:36:22,2019-08-08 13:36:22,,300
1006573,1000065,Kiwi Slush,1,.,7.79,https://d1ralsognjng37.cloudfront.net/947f139a-c627-4028-a0a9-129845d090a0.jpeg,1000,1000,1,4.6,2020-07-03 11:53:44,2020-07-03 11:53:44,,300
1006574,1000075,Kiwi Starfruit Lemonade Starbucks Refreshers® Beverage,1,.,5.45,,1000,1000,1,3.7,2021-10-31 03:02:27,2021-10-31 03:02:27,,300
1006575,1000075,Kiwi Starfruit Starbucks Refreshers® Beverage,1,.,4.95,,1000,1000,1,3.9,2019-08-28 20:05:07,2019-08-28 20:05:07,,300
1006576,1000086,Kiwi Yogurt Juice 奇异果养乐多,1,,4.99,https://d1ralsognjng37.cloudfront.net/ace0fb8d-0ee4-4aa0-aeba-e998d37698d1.jpeg,1000,1000,1,3.8,2018-08-04 07:51:39,2018-08-04 07:51:39,,300
1006577,1000020,Klondike - 200ml Vanilla & Chocolate Ice Cream Bar,1,,5.99,,1000,1000,1,4.1,2020-07-07 01:54:31,2020-07-07 01:54:31,,300
1006578,1000020,Klondike - Cookie & Cream Sandwich,1,,5.99,,1000,1000,1,3.9,2020-04-23 20:38:26,2020-04-23 20:38:26,,300
1006579,1000020,"Klondike - Giant Cookie, Loaded with Deliciousness",1,,5.99,,1000,1000,1,4.2,2019-12-17 21:46:55,2019-12-17 21:46:55,,300
1006580,1000020,Klondike - Strawberry & Vanilla Ice Cream Bar,1,,5.99,,1000,1000,1,4.4,2021-03-06 13:03:16,2021-03-06 13:03:16,,300
1006581,1000020,"Klondike - Vanilla Sandwich, Loaded with Deliciousness",1,,5.99,,1000,1000,1,3.8,2018-02-03 05:11:14,2018-02-03 05:11:14,,300
1006582,1000000,Klondike Giant Cookie Sandwich,1,A hearty portion of velvety vanilla tastiness wedged between two deliciously chewy chocolate chip cookies.,4.09,https://d1ralsognjng37.cloudfront.net/8c5bed67-c593-4cd2-9f2a-086f27521a7c.jpeg,1000,1000,1,3.8,2019-01-17 19:46:22,2019-01-17 19:46:22,,300
1006583,1000000,Klondike Maple Krunch Dounut,1,.,3.09,https://d1ralsognjng37.cloudfront.net/a047b9e8-3893-4209-ba38-44d7cf17b6d2.jpeg,1000,1000,1,4.8,2021-12-30 10:19:28,2021-12-30 10:19:28,,300
1006584,1000020,Klondike Reese Ice Cream 118ml,1,,4.99,,1000,1000,1,4.3,2020-04-27 18:42:52,2020-04-27 18:42:52,,300
1006585,1000022,Knock Down Hornest & Wasp Killer 325g,1,,9.99,,1000,1000,1,4.6,2021-09-01 19:20:02,2021-09-01 19:20:02,,300
1006586,1000022,Knorr Bovril Chicken Concentrated Liquid Stock 250ml,1,,9.99,,1000,1000,1,4.0,2021-11-02 11:59:27,2021-11-02 11:59:27,,300
1006587,1000022,Knorr Chicken Bouillon Flavoured Cubes Halal 80 g,1,,2.99,,1000,1000,1,4.6,2018-03-16 18:18:44,2018-03-16 18:18:44,,300
1006588,1000022,"Knorr Chicken Boullion Cubes, 6 Cubes, 69g",1,,2.99,,1000,1000,1,4.2,2021-05-25 14:15:19,2021-05-25 14:15:19,,300
1006589,1000005,Knorr Chicken Cubes (80 g),1,,3.97,https://d1ralsognjng37.cloudfront.net/04167bd9-d454-4832-b3a4-e573470a3941.jpeg,1000,1000,1,4.0,2021-10-07 22:00:33,2021-10-07 22:00:33,,300
1006590,1000022,Knorr Cream of Broccoli 52g,1,,3.99,,1000,1000,1,3.7,2019-11-13 11:59:13,2019-11-13 11:59:13,,300
1006591,1000020,Knorr Lipton Recipe Onion 4s Soup Mix,1,,5.99,,1000,1000,1,3.8,2020-07-28 00:43:57,2020-07-28 00:43:57,,300
1006592,1000020,Knorr Oxo Bouillon Chicken Sachets 16cts,1,,7.99,,1000,1000,1,3.9,2021-01-04 01:28:28,2021-01-04 01:28:28,,300
1006593,1000022,Knorr Side Kicks Mexican Rice Side Dish,1,,3.99,,1000,1000,1,4.4,2018-08-18 22:27:07,2018-08-18 22:27:07,,300
1006594,1000022,Knorr Sidekicks Chicken Fried Rice 153g,1,,3.99,,1000,1000,1,4.6,2018-02-25 03:11:00,2018-02-25 03:11:00,,300
1006595,1000005,Knorr Sidekicks Creamy Parmesan (124 g),1,,3.97,https://d1ralsognjng37.cloudfront.net/730e426c-f5dc-492f-961f-be006ab252e7.jpeg,1000,1000,1,4.1,2021-11-14 03:09:29,2021-11-14 03:09:29,,300
